time,open,high,low,close,volume
2024-03-15T09:39:00.000,1.08903,1.089065,1.089015,1.089065,117.0
2024-03-15T09:40:00.000,1.089055,1.08906,1.08899,1.089005,141.0
2024-03-15T09:41:00.000,1.089005,1.08901,1.088965,1.08898,112.0
2024-03-15T09:42:00.000,1.08899,1.08905,1.088965,1.08899,136.0
2024-03-15T09:43:00.000,1.08899,1.088995,1.088925,1.08893,103.0
2024-03-15T09:44:00.000,1.08894,1.08897,1.088925,1.08897,92.0
2024-03-15T09:45:00.000,1.088965,1.08899,1.08888,1.088885,160.0
2024-03-15T09:46:00.000,1.08888,1.0889,1.088855,1.088855,167.0
2024-03-15T09:47:00.000,1.08886,1.088895,1.0888,1.08882,184.0
2024-03-15T09:48:00.000,1.08882,1.088915,1.088815,1.088915,136.0
2024-03-15T09:49:00.000,1.08891,1.088955,1.088875,1.088955,115.0
2024-03-15T09:50:00.000,1.088955,1.08897,1.08887,1.088915,168.0
2024-03-15T09:51:00.000,1.08891,1.08892,1.08882,1.08883,212.0
2024-03-15T09:52:00.000,1.08882,1.08883,1.08876,1.08879,134.0
2024-03-15T09:53:00.000,1.0888,1.08882,1.088745,1.08875,146.0
2024-03-15T09:54:00.000,1.088755,1.088785,1.088705,1.088735,140.0
2024-03-15T09:55:00.000,1.088735,1.08886,1.088735,1.08884,133.0
2024-03-15T09:56:00.000,1.08883,1.08886,1.0888,1.08884,143.0
2024-03-15T09:57:00.000,1.08883,1.08889,1.08881,1.088885,150.0
2024-03-15T09:58:00.000,1.088895,1.08893,1.088885,1.08893,144.0
2024-03-15T09:59:00.000,1.08893,1.08896,1.08887,1.088935,157.0
2024-03-15T10:00:00.000,1.08894,1.08898,1.08892,1.088945,188.0
2024-03-15T10:01:00.000,1.088935,1.08895,1.0889,1.08891,169.0
2024-03-15T10:02:00.000,1.088915,1.08893,1.088885,1.08891,146.0
2024-03-15T10:03:00.000,1.08891,1.088935,1.0889,1.08891,105.0
2024-03-15T10:04:00.000,1.08891,1.088935,1.0889,1.088915,108.0
2024-03-15T10:05:00.000,1.088935,1.08894,1.088915,1.08894,104.0
2024-03-15T10:06:00.000,1.08895,1.08895,1.08886,1.08886,115.0
2024-03-15T10:07:00.000,1.088865,1.08888,1.08885,1.08888,88.0
2024-03-15T10:08:00.000,1.08888,1.088885,1.08883,1.088885,93.0
2024-03-15T10:09:00.000,1.088885,1.088895,1.0888,1.08882,147.0
2024-03-15T10:10:00.000,1.088815,1.088815,1.08876,1.088805,100.0
2024-03-15T10:11:00.000,1.088805,1.088825,1.088775,1.088785,67.0
2024-03-15T10:12:00.000,1.088785,1.088795,1.088745,1.088785,109.0
2024-03-15T10:13:00.000,1.088785,1.088835,1.088775,1.088835,95.0
2024-03-15T10:14:00.000,1.08883,1.088835,1.088805,1.088835,85.0
2024-03-15T10:15:00.000,1.088835,1.088845,1.088715,1.08874,116.0
2024-03-15T10:16:00.000,1.088735,1.088785,1.088725,1.088755,111.0
2024-03-15T10:17:00.000,1.088755,1.08878,1.08871,1.08873,85.0
2024-03-15T10:18:00.000,1.08872,1.088735,1.0887,1.088715,89.0
2024-03-15T10:19:00.000,1.088715,1.08873,1.088695,1.088715,86.0
2024-03-15T10:20:00.000,1.088725,1.088745,1.088695,1.08872,112.0
2024-03-15T10:21:00.000,1.08871,1.08875,1.088705,1.088735,95.0
2024-03-15T10:22:00.000,1.088745,1.088755,1.0887,1.088705,91.0
2024-03-15T10:23:00.000,1.088715,1.0888,1.088705,1.08878,97.0
2024-03-15T10:24:00.000,1.08878,1.08881,1.088745,1.08878,101.0
2024-03-15T10:25:00.000,1.088785,1.08884,1.08877,1.08884,83.0
2024-03-15T10:26:00.000,1.08884,1.088845,1.088805,1.088805,82.0
2024-03-15T10:27:00.000,1.088805,1.088895,1.088805,1.088895,93.0
2024-03-15T10:28:00.000,1.088895,1.088905,1.088825,1.088885,125.0
2024-03-15T10:29:00.000,1.088885,1.088925,1.08885,1.0889,116.0
2024-03-15T10:30:00.000,1.088925,1.089005,1.088915,1.088955,170.0
2024-03-15T10:31:00.000,1.088955,1.088965,1.088935,1.08894,92.0
2024-03-15T10:32:00.000,1.08894,1.08896,1.08891,1.088955,90.0
2024-03-15T10:33:00.000,1.088945,1.088955,1.088925,1.088925,84.0
2024-03-15T10:34:00.000,1.088915,1.088955,1.088915,1.088915,92.0
2024-03-15T10:35:00.000,1.088925,1.088955,1.08892,1.08894,137.0
2024-03-15T10:36:00.000,1.088945,1.08896,1.08893,1.088945,114.0
2024-03-15T10:37:00.000,1.088945,1.08895,1.088925,1.08894,78.0
2024-03-15T10:38:00.000,1.088945,1.088975,1.08892,1.088975,87.0
2024-03-15T10:39:00.000,1.088975,1.088975,1.088925,1.08895,126.0
2024-03-15T10:40:00.000,1.08895,1.088985,1.08893,1.088985,102.0
2024-03-15T10:41:00.000,1.08898,1.08898,1.088885,1.08889,94.0
2024-03-15T10:42:00.000,1.0889,1.08891,1.08888,1.08891,129.0
2024-03-15T10:43:00.000,1.08892,1.08895,1.088875,1.08894,86.0
2024-03-15T10:44:00.000,1.08894,1.088955,1.08892,1.088945,80.0
2024-03-15T10:45:00.000,1.088955,1.08896,1.08889,1.088905,128.0
2024-03-15T10:46:00.000,1.088885,1.088945,1.088885,1.088945,84.0
2024-03-15T10:47:00.000,1.088935,1.088985,1.088895,1.08897,118.0
2024-03-15T10:48:00.000,1.088965,1.08898,1.088905,1.08897,98.0
2024-03-15T10:49:00.000,1.08897,1.088985,1.08894,1.08895,101.0
2024-03-15T10:50:00.000,1.08895,1.08898,1.0889,1.08891,125.0
2024-03-15T10:51:00.000,1.08891,1.08891,1.08885,1.08887,85.0
2024-03-15T10:52:00.000,1.08887,1.08889,1.08882,1.088885,120.0
2024-03-15T10:53:00.000,1.088885,1.08892,1.08887,1.08889,96.0
2024-03-15T10:54:00.000,1.088895,1.08892,1.088845,1.088865,91.0
2024-03-15T10:55:00.000,1.08886,1.08888,1.0887,1.088725,118.0
2024-03-15T10:56:00.000,1.088725,1.08879,1.0887,1.0887,99.0
2024-03-15T10:57:00.000,1.088695,1.08877,1.088695,1.088765,99.0
2024-03-15T10:58:00.000,1.088775,1.088805,1.088725,1.08876,100.0
2024-03-15T10:59:00.000,1.088775,1.088795,1.088765,1.088775,71.0
2024-03-17T11:01:00.000,1.088775,1.08902,1.088775,1.089015,20.0
2024-03-17T11:02:00.000,1.089015,1.089085,1.089005,1.08904,93.0
2024-03-17T11:03:00.000,1.08904,1.089065,1.088965,1.08902,106.0
2024-03-17T11:04:00.000,1.08902,1.08903,1.089,1.08902,54.0
2024-03-17T11:05:00.000,1.08903,1.089115,1.089,1.089025,86.0
2024-03-17T11:06:00.000,1.089035,1.089075,1.088995,1.089025,89.0
2024-03-17T11:07:00.000,1.089065,1.089075,1.089005,1.089015,84.0
2024-03-17T11:08:00.000,1.089015,1.089025,1.088995,1.089005,78.0
2024-03-17T11:09:00.000,1.089005,1.089035,1.088925,1.088945,73.0
2024-03-17T11:10:00.000,1.089025,1.089095,1.088945,1.08903,95.0
2024-03-17T11:11:00.000,1.08903,1.08903,1.088775,1.088825,90.0
2024-03-17T11:12:00.000,1.088825,1.088825,1.088335,1.088415,99.0
2024-03-17T11:13:00.000,1.088425,1.08861,1.08832,1.088585,134.0
2024-03-17T11:14:00.000,1.088585,1.088845,1.08839,1.08855,150.0
2024-03-17T11:15:00.000,1.08855,1.088565,1.088335,1.08847,130.0
2024-03-17T11:16:00.000,1.08847,1.08879,1.08842,1.088775,119.0
2024-03-17T11:17:00.000,1.088775,1.08885,1.088435,1.088765,138.0
2024-03-17T11:18:00.000,1.088775,1.088775,1.08858,1.088665,105.0
2024-03-17T11:19:00.000,1.088655,1.088675,1.088645,1.088675,71.0
2024-03-17T11:20:00.000,1.088675,1.088735,1.08864,1.08864,101.0
2024-03-17T11:21:00.000,1.08864,1.088945,1.08863,1.088875,98.0
2024-03-17T11:22:00.000,1.088875,1.08891,1.08886,1.0889,79.0
2024-03-17T11:23:00.000,1.0889,1.088945,1.088885,1.08891,75.0
2024-03-17T11:24:00.000,1.0889,1.08894,1.08889,1.08894,65.0
2024-03-17T11:25:00.000,1.08894,1.08895,1.088875,1.088915,84.0
2024-03-17T11:26:00.000,1.088915,1.08894,1.088795,1.088885,168.0
2024-03-17T11:27:00.000,1.088885,1.088945,1.08885,1.088935,146.0
2024-03-17T11:28:00.000,1.088935,1.088945,1.088865,1.08893,102.0
2024-03-17T11:29:00.000,1.08894,1.088955,1.08887,1.08888,67.0
2024-03-17T11:30:00.000,1.0889,1.08895,1.088855,1.08891,147.0
2024-03-17T11:31:00.000,1.08892,1.088935,1.088525,1.088795,123.0
2024-03-17T11:32:00.000,1.088805,1.088815,1.088715,1.088725,108.0
2024-03-17T11:33:00.000,1.088725,1.088865,1.08868,1.088865,110.0
2024-03-17T11:34:00.000,1.088865,1.08914,1.08883,1.08914,89.0
2024-03-17T11:35:00.000,1.08914,1.08914,1.08911,1.08912,62.0
2024-03-17T11:36:00.000,1.08913,1.08915,1.08911,1.08912,90.0
2024-03-17T11:37:00.000,1.08912,1.08913,1.08897,1.08898,83.0
2024-03-17T11:38:00.000,1.08897,1.08899,1.08896,1.08898,79.0
2024-03-17T11:39:00.000,1.08899,1.08899,1.08893,1.08896,80.0
2024-03-17T11:40:00.000,1.08895,1.08897,1.08893,1.08893,64.0
2024-03-17T11:41:00.000,1.08893,1.08895,1.08892,1.08893,72.0
2024-03-17T11:42:00.000,1.08893,1.08896,1.08893,1.088955,77.0
2024-03-17T11:43:00.000,1.088955,1.089,1.088935,1.089,83.0
2024-03-17T11:44:00.000,1.089,1.089,1.08895,1.08897,71.0
2024-03-17T11:45:00.000,1.08896,1.08898,1.08895,1.08896,78.0
2024-03-17T11:46:00.000,1.08896,1.088995,1.088955,1.088995,64.0
2024-03-17T11:47:00.000,1.088995,1.088995,1.08895,1.08896,66.0
2024-03-17T11:48:00.000,1.08896,1.08899,1.08895,1.08895,86.0
2024-03-17T11:49:00.000,1.08895,1.088985,1.088945,1.088985,67.0
2024-03-17T11:50:00.000,1.088985,1.088985,1.0889,1.0889,82.0
2024-03-17T11:51:00.000,1.0889,1.088985,1.0889,1.088965,71.0
2024-03-17T11:52:00.000,1.088965,1.089005,1.08895,1.08895,76.0
2024-03-17T11:53:00.000,1.08895,1.08899,1.08895,1.08898,77.0
2024-03-17T11:54:00.000,1.08898,1.08899,1.08896,1.08897,79.0
2024-03-17T11:55:00.000,1.08898,1.089005,1.08897,1.089005,78.0
2024-03-17T11:56:00.000,1.089015,1.089015,1.08884,1.08884,104.0
2024-03-17T11:57:00.000,1.08885,1.088865,1.088825,1.08885,78.0
2024-03-17T11:58:00.000,1.08884,1.08887,1.08884,1.08886,90.0
2024-03-17T11:59:00.000,1.08887,1.08888,1.08882,1.08885,103.0
2024-03-17T12:00:00.000,1.088825,1.089035,1.08882,1.089015,127.0
2024-03-17T12:01:00.000,1.089005,1.08909,1.08897,1.08909,142.0
2024-03-17T12:02:00.000,1.08909,1.08909,1.08899,1.08905,100.0
2024-03-17T12:03:00.000,1.08905,1.08907,1.089035,1.089065,104.0
2024-03-17T12:04:00.000,1.089065,1.089065,1.089,1.08903,130.0
2024-03-17T12:05:00.000,1.08904,1.08904,1.088945,1.088945,76.0
2024-03-17T12:06:00.000,1.088945,1.089035,1.088945,1.089025,92.0
2024-03-17T12:07:00.000,1.089035,1.089035,1.08899,1.089035,93.0
2024-03-17T12:08:00.000,1.089025,1.089075,1.089015,1.089055,74.0
2024-03-17T12:09:00.000,1.089055,1.089105,1.08904,1.089085,106.0
2024-03-17T12:10:00.000,1.089095,1.089145,1.089065,1.089065,103.0
2024-03-17T12:11:00.000,1.089065,1.089085,1.08901,1.08901,75.0
2024-03-17T12:12:00.000,1.08901,1.08903,1.08898,1.089005,73.0
2024-03-17T12:13:00.000,1.089005,1.089015,1.088955,1.088955,85.0
2024-03-17T12:14:00.000,1.088965,1.088985,1.088955,1.088965,96.0
2024-03-17T12:15:00.000,1.088965,1.08899,1.08895,1.088975,110.0
2024-03-17T12:16:00.000,1.088975,1.088985,1.08895,1.088965,95.0
2024-03-17T12:17:00.000,1.088965,1.088985,1.088895,1.088895,104.0
2024-03-17T12:18:00.000,1.088895,1.08891,1.08886,1.0889,94.0
2024-03-17T12:19:00.000,1.08891,1.08891,1.0888,1.08884,96.0
2024-03-17T12:20:00.000,1.08884,1.088855,1.08881,1.088835,71.0
2024-03-17T12:21:00.000,1.088835,1.08886,1.08882,1.08885,83.0
2024-03-17T12:22:00.000,1.08884,1.08885,1.088825,1.08883,86.0
2024-03-17T12:23:00.000,1.08882,1.088865,1.08882,1.088845,87.0
2024-03-17T12:24:00.000,1.088835,1.088875,1.088825,1.088835,79.0
2024-03-17T12:25:00.000,1.088835,1.088865,1.088825,1.088835,92.0
2024-03-17T12:26:00.000,1.088835,1.088865,1.08882,1.088835,95.0
2024-03-17T12:27:00.000,1.088835,1.088845,1.0888,1.088815,98.0
2024-03-17T12:28:00.000,1.088815,1.088835,1.08878,1.088805,106.0
2024-03-17T12:29:00.000,1.088795,1.088805,1.08877,1.088785,83.0
2024-03-17T12:30:00.000,1.08879,1.08881,1.088745,1.088745,105.0
2024-03-17T12:31:00.000,1.088745,1.08877,1.088725,1.088725,101.0
2024-03-17T12:32:00.000,1.088715,1.08877,1.088715,1.088745,85.0
2024-03-17T12:33:00.000,1.088735,1.0888,1.08872,1.088775,141.0
2024-03-17T12:34:00.000,1.088765,1.0888,1.08874,1.088795,117.0
2024-03-17T12:35:00.000,1.088795,1.0888,1.08874,1.08876,135.0
2024-03-17T12:36:00.000,1.08875,1.088765,1.088735,1.088765,81.0
2024-03-17T12:37:00.000,1.088765,1.08877,1.08869,1.08871,99.0
2024-03-17T12:38:00.000,1.0887,1.08872,1.088685,1.0887,97.0
2024-03-17T12:39:00.000,1.0887,1.088735,1.088695,1.08873,100.0
2024-03-17T12:40:00.000,1.08874,1.08875,1.088695,1.08872,93.0
2024-03-17T12:41:00.000,1.08872,1.088755,1.088695,1.088725,106.0
2024-03-17T12:42:00.000,1.08873,1.08873,1.088695,1.088695,86.0
2024-03-17T12:43:00.000,1.088695,1.088735,1.088695,1.088725,110.0
2024-03-17T12:44:00.000,1.088755,1.08878,1.08872,1.08872,101.0
2024-03-17T12:45:00.000,1.088725,1.088815,1.08872,1.088745,102.0
2024-03-17T12:46:00.000,1.088735,1.088765,1.08868,1.088695,106.0
2024-03-17T12:47:00.000,1.088695,1.08871,1.08865,1.08869,117.0
2024-03-17T12:48:00.000,1.08869,1.08872,1.088655,1.088665,95.0
2024-03-17T12:49:00.000,1.088665,1.088685,1.088635,1.08866,102.0
2024-03-17T12:50:00.000,1.08866,1.0887,1.08864,1.088645,118.0
2024-03-17T12:51:00.000,1.08867,1.08871,1.08865,1.08865,114.0
2024-03-17T12:52:00.000,1.088665,1.08873,1.08866,1.088725,110.0
2024-03-17T12:53:00.000,1.088725,1.088775,1.088685,1.088775,125.0
2024-03-17T12:54:00.000,1.088775,1.088785,1.08871,1.088725,136.0
2024-03-17T12:55:00.000,1.088735,1.088745,1.0887,1.08871,95.0
2024-03-17T12:56:00.000,1.08871,1.088725,1.088655,1.08866,104.0
2024-03-17T12:57:00.000,1.08866,1.08873,1.088655,1.08867,123.0
2024-03-17T12:58:00.000,1.088665,1.08868,1.08865,1.08867,118.0
2024-03-17T12:59:00.000,1.08867,1.08869,1.088615,1.08866,100.0
2024-03-17T13:00:00.000,1.08867,1.088675,1.08863,1.088665,115.0
2024-03-17T13:01:00.000,1.08866,1.08866,1.08862,1.088635,131.0
2024-03-17T13:02:00.000,1.088615,1.088615,1.08857,1.08861,107.0
2024-03-17T13:03:00.000,1.08862,1.08862,1.088545,1.088555,134.0
2024-03-17T13:04:00.000,1.088565,1.0886,1.08852,1.08854,129.0
2024-03-17T13:05:00.000,1.08854,1.088575,1.088475,1.08848,155.0
2024-03-17T13:06:00.000,1.088495,1.088525,1.08849,1.0885,159.0
2024-03-17T13:07:00.000,1.0885,1.088545,1.088475,1.088515,130.0
2024-03-17T13:08:00.000,1.08853,1.08855,1.08848,1.08851,133.0
2024-03-17T13:09:00.000,1.088505,1.088535,1.088445,1.08852,142.0
2024-03-17T13:10:00.000,1.08852,1.088525,1.088445,1.088445,149.0
2024-03-17T13:11:00.000,1.08845,1.08849,1.088425,1.08844,132.0
2024-03-17T13:12:00.000,1.08844,1.08846,1.088425,1.08845,136.0
2024-03-17T13:13:00.000,1.08845,1.088465,1.08842,1.08843,138.0
2024-03-17T13:14:00.000,1.08844,1.08845,1.088395,1.0884,141.0
2024-03-17T13:15:00.000,1.08841,1.08847,1.08841,1.08844,112.0
2024-03-17T13:16:00.000,1.08844,1.08846,1.08842,1.08843,123.0
2024-03-17T13:17:00.000,1.08843,1.08848,1.0884,1.08843,117.0
2024-03-17T13:18:00.000,1.08842,1.088435,1.08838,1.08841,105.0
2024-03-17T13:19:00.000,1.08841,1.08843,1.088375,1.088395,114.0
2024-03-17T13:20:00.000,1.088395,1.088435,1.08837,1.088405,125.0
2024-03-17T13:21:00.000,1.088405,1.08844,1.08837,1.088425,141.0
2024-03-17T13:22:00.000,1.088425,1.08846,1.088405,1.088425,112.0
2024-03-17T13:23:00.000,1.088425,1.088485,1.08842,1.088485,139.0
2024-03-17T13:24:00.000,1.088475,1.088495,1.088425,1.08845,136.0
2024-03-17T13:25:00.000,1.08845,1.088475,1.08842,1.08844,124.0
2024-03-17T13:26:00.000,1.08843,1.08846,1.088415,1.088415,164.0
2024-03-17T13:27:00.000,1.088425,1.088475,1.08841,1.088475,136.0
2024-03-17T13:28:00.000,1.088465,1.088465,1.088255,1.088285,146.0
2024-03-17T13:29:00.000,1.088275,1.088335,1.088275,1.08829,124.0
2024-03-17T13:30:00.000,1.08829,1.08834,1.08828,1.08832,153.0
2024-03-17T13:31:00.000,1.08831,1.08837,1.088285,1.088355,144.0
2024-03-17T13:32:00.000,1.088355,1.08837,1.08832,1.088355,135.0
2024-03-17T13:33:00.000,1.088355,1.088365,1.08831,1.088325,120.0
2024-03-17T13:34:00.000,1.08832,1.08834,1.088295,1.088305,116.0
2024-03-17T13:35:00.000,1.088305,1.08831,1.088245,1.088255,112.0
2024-03-17T13:36:00.000,1.088255,1.088275,1.08823,1.08827,120.0
2024-03-17T13:37:00.000,1.08826,1.088325,1.08826,1.088315,138.0
2024-03-17T13:38:00.000,1.088315,1.08832,1.088265,1.08829,119.0
2024-03-17T13:39:00.000,1.088285,1.088315,1.088265,1.08827,115.0
2024-03-17T13:40:00.000,1.088265,1.08828,1.08822,1.088225,136.0
2024-03-17T13:41:00.000,1.08822,1.08824,1.08818,1.08821,96.0
2024-03-17T13:42:00.000,1.0882,1.088245,1.088175,1.08822,150.0
2024-03-17T13:43:00.000,1.08822,1.088225,1.08817,1.088195,153.0
2024-03-17T13:44:00.000,1.088185,1.08823,1.088175,1.08822,146.0
2024-03-17T13:45:00.000,1.088215,1.088265,1.088175,1.088265,149.0
2024-03-17T13:46:00.000,1.088255,1.088325,1.088225,1.088255,159.0
2024-03-17T13:47:00.000,1.088265,1.08832,1.08824,1.088315,145.0
2024-03-17T13:48:00.000,1.088315,1.088365,1.088295,1.088345,107.0
2024-03-17T13:49:00.000,1.088335,1.08837,1.08832,1.088335,152.0
2024-03-17T13:50:00.000,1.088325,1.08837,1.08829,1.088365,163.0
2024-03-17T13:51:00.000,1.088365,1.088365,1.08824,1.08827,155.0
2024-03-17T13:52:00.000,1.088275,1.08832,1.08827,1.08827,159.0
2024-03-17T13:53:00.000,1.088275,1.08828,1.08821,1.08823,124.0
2024-03-17T13:54:00.000,1.08822,1.088255,1.0882,1.08824,111.0
2024-03-17T13:55:00.000,1.08823,1.088255,1.08819,1.088195,178.0
2024-03-17T13:56:00.000,1.0882,1.088235,1.08818,1.088235,139.0
2024-03-17T13:57:00.000,1.08823,1.08825,1.0882,1.088245,126.0
2024-03-17T13:58:00.000,1.088245,1.08833,1.088235,1.08833,79.0
2024-03-17T13:59:00.000,1.08833,1.08837,1.088315,1.088355,35.0
2024-03-17T14:00:00.000,1.088365,1.088455,1.08832,1.08837,178.0
2024-03-17T14:01:00.000,1.08837,1.08841,1.088345,1.08839,189.0
2024-03-17T14:02:00.000,1.08839,1.088395,1.08832,1.08837,126.0
2024-03-17T14:03:00.000,1.08836,1.08836,1.088315,1.088315,130.0
2024-03-17T14:04:00.000,1.088315,1.088335,1.088185,1.088195,133.0
2024-03-17T14:05:00.000,1.088195,1.088195,1.08805,1.08806,127.0
2024-03-17T14:06:00.000,1.08806,1.088125,1.08806,1.08811,108.0
2024-03-17T14:07:00.000,1.08812,1.08813,1.0881,1.08812,90.0
2024-03-17T14:08:00.000,1.08813,1.08813,1.0881,1.08811,107.0
2024-03-17T14:09:00.000,1.08811,1.088135,1.088095,1.08812,121.0
2024-03-17T14:10:00.000,1.08812,1.088185,1.0881,1.08817,122.0
2024-03-17T14:11:00.000,1.08817,1.08823,1.08815,1.08822,116.0
2024-03-17T14:12:00.000,1.08822,1.08828,1.088175,1.08827,97.0
2024-03-17T14:13:00.000,1.08827,1.088325,1.088245,1.08827,110.0
2024-03-17T14:14:00.000,1.08827,1.08842,1.08826,1.088375,138.0
2024-03-17T14:15:00.000,1.08837,1.08844,1.08834,1.08843,121.0
2024-03-17T14:16:00.000,1.08844,1.08852,1.088425,1.08849,163.0
2024-03-17T14:17:00.000,1.088495,1.08858,1.08847,1.08854,113.0
2024-03-17T14:18:00.000,1.08855,1.08858,1.08854,1.088545,107.0
2024-03-17T14:19:00.000,1.08855,1.08862,1.088545,1.08856,171.0
2024-03-17T14:20:00.000,1.08855,1.08857,1.088465,1.08848,124.0
2024-03-17T14:21:00.000,1.08848,1.088595,1.08847,1.088595,116.0
2024-03-17T14:22:00.000,1.0886,1.08861,1.088555,1.088595,142.0
2024-03-17T14:23:00.000,1.08859,1.088615,1.088545,1.08856,116.0
2024-03-17T14:24:00.000,1.08856,1.088615,1.088545,1.088595,99.0
2024-03-17T14:25:00.000,1.088585,1.08865,1.088585,1.088625,96.0
2024-03-17T14:26:00.000,1.088625,1.08873,1.088585,1.088695,158.0
2024-03-17T14:27:00.000,1.0887,1.08872,1.08865,1.08868,98.0
2024-03-17T14:28:00.000,1.08868,1.08869,1.088645,1.088655,93.0
2024-03-17T14:29:00.000,1.08866,1.08868,1.08865,1.08866,93.0
2024-03-17T14:30:00.000,1.08865,1.08869,1.08864,1.088665,96.0
2024-03-17T14:31:00.000,1.088665,1.08869,1.088615,1.08866,101.0
2024-03-17T14:32:00.000,1.088655,1.088665,1.08861,1.088645,109.0
2024-03-17T14:33:00.000,1.08865,1.08872,1.08861,1.08872,89.0
2024-03-17T14:34:00.000,1.08872,1.08874,1.0887,1.088735,81.0
2024-03-17T14:35:00.000,1.088735,1.088735,1.0887,1.088705,78.0
2024-03-17T14:36:00.000,1.088705,1.088725,1.08868,1.088695,120.0
2024-03-17T14:37:00.000,1.088695,1.088705,1.088655,1.08867,85.0
2024-03-17T14:38:00.000,1.088665,1.08868,1.088615,1.088625,113.0
2024-03-17T14:39:00.000,1.088625,1.08864,1.088605,1.08863,123.0
2024-03-17T14:40:00.000,1.08863,1.08863,1.0886,1.088615,104.0
2024-03-17T14:41:00.000,1.08859,1.08859,1.088525,1.088585,190.0
2024-03-17T14:42:00.000,1.08859,1.0886,1.088535,1.088565,114.0
2024-03-17T14:43:00.000,1.088575,1.088595,1.088525,1.08859,129.0
2024-03-17T14:44:00.000,1.08859,1.08862,1.08858,1.08861,104.0
2024-03-17T14:45:00.000,1.088605,1.088675,1.088585,1.088625,141.0
2024-03-17T14:46:00.000,1.08862,1.08865,1.08854,1.08854,111.0
2024-03-17T14:47:00.000,1.08853,1.088575,1.08853,1.088545,101.0
2024-03-17T14:48:00.000,1.08854,1.08859,1.08852,1.088565,120.0
2024-03-17T14:49:00.000,1.088565,1.0886,1.088535,1.088565,139.0
2024-03-17T14:50:00.000,1.088555,1.08857,1.08853,1.088545,90.0
2024-03-17T14:51:00.000,1.08854,1.0886,1.08853,1.088575,137.0
2024-03-17T14:52:00.000,1.088585,1.088665,1.088575,1.088665,143.0
2024-03-17T14:53:00.000,1.08866,1.088705,1.08863,1.08868,182.0
2024-03-17T14:54:00.000,1.08868,1.088705,1.088545,1.0887,186.0
2024-03-17T14:55:00.000,1.088685,1.08879,1.088675,1.08876,178.0
2024-03-17T14:56:00.000,1.08875,1.088815,1.088745,1.088785,118.0
2024-03-17T14:57:00.000,1.088795,1.088795,1.08862,1.08862,137.0
2024-03-17T14:58:00.000,1.08862,1.08862,1.08854,1.08856,95.0
2024-03-17T14:59:00.000,1.08855,1.088585,1.088515,1.088515,125.0
2024-03-17T15:00:00.000,1.088515,1.088535,1.088465,1.08852,107.0
2024-03-17T15:01:00.000,1.08853,1.088565,1.088485,1.088515,168.0
2024-03-17T15:02:00.000,1.088515,1.088535,1.088465,1.088505,137.0
2024-03-17T15:03:00.000,1.088515,1.088595,1.088515,1.08855,134.0
2024-03-17T15:04:00.000,1.08855,1.088565,1.088535,1.08854,137.0
2024-03-17T15:05:00.000,1.08855,1.0886,1.088505,1.08858,123.0
2024-03-17T15:06:00.000,1.088575,1.08864,1.08854,1.08861,127.0
2024-03-17T15:07:00.000,1.088615,1.08864,1.08859,1.088595,143.0
2024-03-17T15:08:00.000,1.088595,1.08861,1.08858,1.08859,110.0
2024-03-17T15:09:00.000,1.08859,1.08859,1.088515,1.08854,112.0
2024-03-17T15:10:00.000,1.08853,1.08865,1.08851,1.088645,121.0
2024-03-17T15:11:00.000,1.08865,1.08865,1.088585,1.088595,120.0
2024-03-17T15:12:00.000,1.088585,1.088625,1.088565,1.088565,155.0
2024-03-17T15:13:00.000,1.088565,1.08862,1.08855,1.08861,112.0
2024-03-17T15:14:00.000,1.088615,1.08865,1.088595,1.088645,100.0
2024-03-17T15:15:00.000,1.088645,1.08865,1.088585,1.088605,144.0
2024-03-17T15:16:00.000,1.088605,1.08866,1.08858,1.0886,167.0
2024-03-17T15:17:00.000,1.08861,1.08862,1.08851,1.088525,139.0
2024-03-17T15:18:00.000,1.088515,1.08858,1.08851,1.088555,164.0
2024-03-17T15:19:00.000,1.08855,1.08856,1.088435,1.08846,123.0
2024-03-17T15:20:00.000,1.08846,1.088465,1.08837,1.088405,149.0
2024-03-17T15:21:00.000,1.088415,1.088415,1.08837,1.08837,104.0
2024-03-17T15:22:00.000,1.08837,1.088415,1.08834,1.08839,172.0
2024-03-17T15:23:00.000,1.08839,1.088465,1.08837,1.088455,147.0
2024-03-17T15:24:00.000,1.088445,1.088465,1.08844,1.088445,142.0
2024-03-17T15:25:00.000,1.08844,1.08847,1.088415,1.08847,171.0
2024-03-17T15:26:00.000,1.08847,1.08847,1.088365,1.088365,115.0
2024-03-17T15:27:00.000,1.088365,1.0884,1.088305,1.088305,131.0
2024-03-17T15:28:00.000,1.088305,1.088365,1.08828,1.088345,147.0
2024-03-17T15:29:00.000,1.088345,1.088445,1.088345,1.08839,148.0
2024-03-17T15:30:00.000,1.088395,1.088575,1.088395,1.08855,166.0
2024-03-17T15:31:00.000,1.088545,1.088605,1.088545,1.088565,200.0
2024-03-17T15:32:00.000,1.088565,1.08859,1.088505,1.088515,181.0
2024-03-17T15:33:00.000,1.088525,1.08861,1.0885,1.088555,208.0
2024-03-17T15:34:00.000,1.088555,1.088575,1.08853,1.08855,161.0
2024-03-17T15:35:00.000,1.08855,1.08866,1.08853,1.08865,187.0
2024-03-17T15:36:00.000,1.08864,1.088735,1.088625,1.08869,221.0
2024-03-17T15:37:00.000,1.088685,1.08872,1.08867,1.08872,160.0
